instance_id,repo,outcome,phase,exit_status,verdict,phase_started,observed_phase_seconds,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,error_RateLimitError,worker_finished_seconds,error_BadGatewayError,error_Timeout
sphinx-doc__sphinx-8638,sphinx-doc/sphinx,unresolved,revision,PhaseTimeout,,True,58.095163668040186,53221,2579,55800,916,23808,5,4,1,0,5,1,4,0,4,4,0,34.04734228178859,3.279572649858892,0,,,,1
sphinx-doc__sphinx-8638,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8721,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,287.9536451571621,324377,8127,332504,2477,259328,37,23,14,0,34,3,22,0,23,23,0,137.7635223758407,18.749551054555923,68.0095367077738,14,281.4137482973747,,
sphinx-doc__sphinx-8721,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,442.5020779748447,573383,16556,589939,3833,501504,42,30,12,0,39,2,27,0,30,30,0,260.9182437611744,27.563947767019272,68.008926786948,11,435.21505847387016,1,
sphinx-doc__sphinx-8721,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,345.66885200096294,395151,15011,410162,6668,323072,30,22,8,0,32,2,20,0,22,22,0,211.2444411572069,10.005000388249755,36.00839835917577,8,338.03447702201083,,
sphinx-doc__sphinx-8721,sphinx-doc/sphinx,resolved,revision,Submitted,,True,78.91668054880574,56062,3146,59208,1022,32256,9,5,4,0,6,2,5,0,5,5,0,38.186275052372366,6.199239700101316,16.002586187794805,4,71.91377462400123,,
sphinx-doc__sphinx-8721,sphinx-doc/sphinx,resolved,final_review,PhaseError,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-9229,sphinx-doc/sphinx,empty_patch,analysis,Submitted,,True,391.37881335197017,439258,10896,450154,4470,373760,42,28,14,0,39,3,25,0,28,28,0,191.42095683468506,17.813033637125045,108.01068909047171,14,384.27658966509625,,
sphinx-doc__sphinx-9229,sphinx-doc/sphinx,empty_patch,implementation,Submitted,,True,404.68938732892275,782487,17163,799650,8255,704512,45,38,7,0,56,3,32,0,38,38,0,263.20977220637724,19.973402249626815,28.00594132207334,6,398.479281809181,1,
sphinx-doc__sphinx-9229,sphinx-doc/sphinx,empty_patch,review,Submitted,unverified,True,213.4747795010917,236303,8921,245224,1672,186880,23,18,5,0,24,2,16,0,18,18,0,137.8368309698999,6.609881347976625,20.00334078585729,5,206.71200718684122,,
sphinx-doc__sphinx-9229,sphinx-doc/sphinx,empty_patch,revision,Submitted,,True,136.24239005614072,154215,6249,160464,2926,118016,12,12,0,0,20,2,12,0,12,12,0,93.19961707247421,0,0,,129.7249414860271,,
sphinx-doc__sphinx-9229,sphinx-doc/sphinx,empty_patch,final_review,PhaseTimeout,unverified,True,20.28430517576635,9913,288,10201,164,0,2,1,1,0,2,0,1,0,1,1,0,5.244094044901431,1.3267947947606444,0,,,,1
sphinx-doc__sphinx-9258,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,269.65457535209134,328072,7722,335794,2946,269568,27,22,5,0,42,2,22,0,22,22,0,141.42885681102052,7.820437458343804,36.00397266354412,5,261.75165069988,,
sphinx-doc__sphinx-9258,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,624.2239064946771,1145798,18749,1164547,9486,1050880,67,51,16,0,62,4,48,0,51,51,0,387.7681260155514,43.44092911994085,76.01165786525235,15,617.1692211772315,1,
sphinx-doc__sphinx-9258,sphinx-doc/sphinx,resolved,review,PhaseTimeout,unverified,True,281.42660921579227,367841,10617,378458,2681,304128,30,23,7,0,31,2,22,0,23,23,0,182.9192883828655,14.500693527515978,24.007763320580125,6,,,1
sphinx-doc__sphinx-9258,sphinx-doc/sphinx,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-9258,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-9281,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,243.85957454517484,335270,6941,342211,2164,289536,29,26,3,0,39,3,25,0,26,26,0,151.09261322254315,3.375524617731571,12.002896755933762,3,237.22111494932324,,
sphinx-doc__sphinx-9281,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,237.18119132705033,204411,5806,210217,1277,166656,30,20,10,0,27,2,20,0,20,20,0,116.34252822957933,8.704901600722224,40.006854054983705,10,229.91961870808154,,
sphinx-doc__sphinx-9281,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,338.45768691413105,283065,20091,303156,11871,217600,25,21,4,0,26,4,21,0,21,21,0,237.50471246847883,18.448733291588724,20.002800403162837,3,331.6752073341049,1,
sphinx-doc__sphinx-9281,sphinx-doc/sphinx,resolved,revision,Submitted,,True,128.32679375400767,166582,5872,172454,1834,126208,11,11,0,0,16,2,10,0,11,11,0,85.54439950967208,0,0,,121.03229761915281,,
sphinx-doc__sphinx-9281,sphinx-doc/sphinx,resolved,final_review,Submitted,unverified,True,111.87062964215875,124284,5427,129711,1501,80896,8,7,1,0,11,2,7,0,7,7,0,69.9004888953641,1.081626595929265,4.000701501965523,1,105.47236081212759,,
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,empty_patch,analysis,PhaseTimeout,,True,1211.6598742641509,144725,6007,150732,3524,108032,16,16,0,0,25,1,14,0,16,16,0,96.69991793017834,0,0,,,,
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,empty_patch,implementation,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,empty_patch,review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,empty_patch,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,empty_patch,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-9367,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,203.62089175730944,261429,8698,270127,3059,209920,22,22,0,0,30,3,22,0,22,22,0,143.6939972890541,0,0,,196.70180892106146,,
sphinx-doc__sphinx-9367,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,90.25422532390803,84811,3130,87941,541,56832,10,10,0,0,10,2,10,0,10,10,0,65.49555673729628,0,0,,83.17347966972739,,
sphinx-doc__sphinx-9367,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,157.15231018699706,140950,9603,150553,5681,98048,14,12,2,0,17,2,12,0,12,12,0,110.50428034504876,4.15448177838698,8.00138114579022,2,150.86351393302903,,
sphinx-doc__sphinx-9367,sphinx-doc/sphinx,resolved,revision,Submitted,,True,175.87323435908183,180396,7292,187688,3424,136960,17,12,5,0,16,2,11,0,12,12,0,102.67806074721739,3.8164707496762276,36.00308311730623,5,168.97319382987916,,
sphinx-doc__sphinx-9367,sphinx-doc/sphinx,resolved,final_review,Submitted,unverified,True,238.22282216092572,261226,13429,274655,5620,205312,18,13,5,0,16,4,13,0,13,13,0,170.72855114750564,12.238540017511696,20.00325750838965,5,231.63079031184316,,
sphinx-doc__sphinx-9461,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,224.7563684368506,272907,6455,279362,1792,226304,28,23,5,0,35,2,19,0,23,23,0,136.81451835902408,8.150543910916895,24.003245220985264,5,219.37078581517562,,
sphinx-doc__sphinx-9461,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,638.4589338069782,2066539,28457,2094996,12883,1914112,67,63,4,0,80,2,60,0,63,63,0,461.87348954658955,6.961210091132671,20.003112697508186,4,632.0222109523602,,
sphinx-doc__sphinx-9461,sphinx-doc/sphinx,unresolved,review,Submitted,unverified,True,275.48167951079085,476979,11576,488555,4261,411904,34,27,7,0,31,2,22,0,27,27,0,188.73210529610515,8.202791756018996,28.004272904247046,7,269.45211061509326,,
sphinx-doc__sphinx-9461,sphinx-doc/sphinx,unresolved,revision,PhaseTimeout,,True,41.14991972781718,30731,1648,32379,330,256,3,2,1,0,3,1,2,0,2,2,0,21.654759738128632,6.3476113439537585,0,,,,1
sphinx-doc__sphinx-9461,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,208.4840860418044,245790,5882,251672,1920,199936,29,25,4,0,39,2,20,0,25,25,0,130.54125714767724,3.121265437453985,20.00241570454091,4,202.86385127482936,,
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,350.7420157552697,529311,8251,537562,2852,470528,42,33,9,0,46,2,29,0,33,33,0,195.99801809014753,29.996109516825527,40.005930132232606,8,344.9255927535705,1,
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,resolved,review,Submitted,request_changes,True,292.0281503740698,348739,10424,359163,4289,291584,34,24,10,0,33,2,22,0,24,24,0,166.8602733318694,11.167290446348488,44.006652986165136,10,285.7479707337916,,
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,resolved,revision,Submitted,,True,128.41962382523343,184481,5534,190015,1106,141824,12,11,1,0,15,2,11,0,11,11,0,84.49965062597767,1.0850279908627272,4.000728813931346,1,122.23105910606682,,
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,resolved,final_review,Submitted,request_changes,True,113.80503787193447,181092,6120,187212,3012,135936,11,10,1,0,13,2,10,0,10,10,0,76.02464532246813,1.138054016046226,4.000663275830448,1,107.766706940718,,
sphinx-doc__sphinx-9602,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,269.1820893548429,351175,9788,360963,4496,286720,27,22,5,0,36,3,22,0,22,22,0,179.60390385892242,6.169865811243653,24.00309002166614,5,263.2414441537112,,
sphinx-doc__sphinx-9602,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,279.76789726503193,496787,12626,509413,4065,433152,30,26,4,0,34,2,24,0,26,26,0,188.17071139765903,5.551538259722292,16.00360595807433,4,272.48772305995226,,
sphinx-doc__sphinx-9602,sphinx-doc/sphinx,unresolved,review,Submitted,unverified,True,388.6128599373624,633310,19706,653016,5186,547072,39,29,10,0,35,2,29,0,29,29,0,267.2846638597548,12.642301176209003,44.00655718753114,10,382.7990745110437,,
sphinx-doc__sphinx-9602,sphinx-doc/sphinx,unresolved,revision,Submitted,,True,159.88260192098096,263521,6611,270132,1446,209152,16,12,4,0,17,2,11,0,12,12,0,97.52094044117257,6.015165442135185,20.002493443898857,4,153.76245720591396,,
sphinx-doc__sphinx-9602,sphinx-doc/sphinx,unresolved,final_review,ReadOnlyViolation,unverified,True,72.07725055376068,85417,2446,87863,452,41216,7,4,3,0,5,1,4,0,4,4,0,36.86778939468786,5.689125429838896,8.001264001242816,3,,,
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,209.82458633603528,219238,11302,230540,6559,174336,22,18,4,0,24,2,17,0,18,18,0,138.75715391617268,10.954867885448039,20.002523187547922,4,204.15187720302492,,
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,519.1747662401758,979357,24552,1003909,13814,869632,48,34,14,0,52,3,34,0,34,34,0,336.43037595553324,32.75732048600912,60.009601997211576,11,513.2283869511448,3,
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,unresolved,review,Submitted,unverified,True,343.5742054018192,540933,10525,551458,2262,466944,37,26,11,0,42,2,24,0,26,26,0,194.5458810608834,18.42825785232708,60.00742783071473,11,337.4716213340871,,
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,unresolved,revision,Submitted,,True,96.02172397915274,165661,6204,171865,1662,116224,8,8,0,0,8,2,8,0,8,8,0,73.62653724383563,0,0,,90.19896842772141,,
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,unresolved,final_review,PhaseError,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-9698,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,162.5278778579086,175194,6629,181823,2190,139264,19,17,2,0,26,3,16,0,17,17,0,106.82581130694598,4.28511958103627,8.002251284196973,2,157.04960292903706,,
sphinx-doc__sphinx-9698,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,183.3526399009861,277113,8374,285487,2785,226816,20,20,0,0,23,2,19,0,20,20,0,135.9837866439484,0,0,,176.68226980790496,,
sphinx-doc__sphinx-9698,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,268.4219369380735,308894,11342,320236,4606,258560,28,23,5,0,33,2,21,0,23,23,0,184.2424120074138,5.981560389045626,20.003158492036164,5,262.6846096739173,,
sphinx-doc__sphinx-9698,sphinx-doc/sphinx,resolved,revision,Submitted,,True,337.4177140966058,598209,12723,610932,3280,521472,33,24,9,0,30,3,24,0,24,24,0,205.6896792203188,38.219111191574484,40.006075689569116,8,331.6340836226009,1,
sphinx-doc__sphinx-9698,sphinx-doc/sphinx,resolved,final_review,PhaseTimeout,unverified,True,219.73231651168317,180608,3028,183636,673,135936,15,9,6,0,11,1,9,0,9,9,0,122.40824066381902,20.999375103972852,36.00327748199925,6,,,
sympy__sympy-12489,sympy/sympy,unresolved,analysis,Submitted,,True,283.32113557169214,112263,4427,116690,1362,87296,29,15,14,0,21,2,14,0,15,15,0,104.86528824549168,30.98388813622296,92.01746843149886,14,275.6595491426997,,
sympy__sympy-12489,sympy/sympy,unresolved,implementation,Submitted,,True,709.3415274438448,826803,18073,844876,7133,747520,60,35,25,0,44,2,35,0,35,35,0,410.679534424562,84.92380821797997,124.01755889551714,25,702.2277468792163,,
sympy__sympy-12489,sympy/sympy,unresolved,review,PhaseTimeout,unverified,True,183.94075122103095,100074,4740,104814,1668,66816,18,11,7,0,12,1,11,0,11,11,0,84.21937405411154,15.305464803241193,44.006629665382206,7,,,
sympy__sympy-12489,sympy/sympy,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-12489,sympy/sympy,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13031,sympy/sympy,empty_patch,analysis,Submitted,,True,374.14737165905535,191482,8654,200136,4174,154368,41,21,20,0,26,2,20,0,21,21,0,180.16736540244892,51.040808368008584,88.01471825828776,20,365.63806672301143,,
sympy__sympy-13031,sympy/sympy,empty_patch,implementation,Submitted,,True,426.13241343805566,207106,12121,219227,6834,160768,27,17,10,0,21,2,17,0,17,17,0,255.20133349020034,38.57083580782637,88.00707255117595,10,419.83709170809016,,
sympy__sympy-13031,sympy/sympy,empty_patch,review,Submitted,unverified,True,261.8654395202175,115774,10102,125876,3680,75520,19,10,9,0,14,2,10,0,10,10,0,151.1656695669517,23.98076744377613,52.00589095801115,9,254.65533383795992,,
sympy__sympy-13031,sympy/sympy,empty_patch,revision,PhaseTimeout,,True,106.23098715208471,30069,1443,31512,676,8448,9,3,6,0,5,1,3,0,3,3,0,24.279951847624034,36.23100746050477,24.00376940704882,6,,,
sympy__sympy-13031,sympy/sympy,empty_patch,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13615,sympy/sympy,resolved,analysis,Submitted,,True,434.685961951036,195319,6464,201783,2490,158976,32,24,8,0,30,2,22,0,24,24,0,215.56512167630717,102.2784439465031,32.01191058661789,7,425.88182739168406,1,
sympy__sympy-13615,sympy/sympy,resolved,implementation,Submitted,,True,499.49845261499286,425524,17006,442530,11607,362240,25,24,1,0,33,2,23,0,24,24,0,265.36963505949825,5.802695265039802,4.002283510752022,1,491.7658426128328,,
sympy__sympy-13615,sympy/sympy,resolved,review,PhaseTimeout,unverified,True,242.93934099236503,256405,8755,265160,4293,209408,26,20,6,0,27,1,19,0,20,20,0,153.67127374000847,12.508024709299207,20.0063160918653,5,,,1
sympy__sympy-13615,sympy/sympy,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13615,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13757,sympy/sympy,resolved,analysis,Submitted,,True,248.17947138892487,145540,7500,153040,3745,115200,23,18,5,0,25,2,17,0,18,18,0,152.15839850297198,14.250132455024868,24.00350524717942,5,239.67641230812296,,
sympy__sympy-13757,sympy/sympy,resolved,implementation,Submitted,,True,302.270580640994,254385,5544,259929,1836,214528,31,24,7,0,28,2,22,0,24,24,0,171.61904716212302,22.76143011683598,32.006114611402154,7,293.5170371993445,,
sympy__sympy-13757,sympy/sympy,resolved,review,Submitted,unverified,True,561.9428630950861,652808,23545,676353,9141,569600,39,34,5,0,41,7,34,0,34,34,0,391.35298034828156,23.4503769017756,20.003987525589764,5,553.3923301557079,,
sympy__sympy-13757,sympy/sympy,resolved,revision,Submitted,,True,45.78367445804179,34172,2113,36285,573,11264,3,3,0,0,4,1,3,0,3,3,0,28.62919544847682,0,0,,36.790681866928935,,
sympy__sympy-13757,sympy/sympy,resolved,final_review,PhaseError,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13798,sympy/sympy,unresolved,analysis,Submitted,,True,301.85500787897035,109336,6244,115580,2972,80128,27,14,13,0,22,2,12,0,14,14,0,121.80013562692329,30.953213528264314,72.01291466038674,13,291.9819578868337,,
sympy__sympy-13798,sympy/sympy,unresolved,implementation,Submitted,,True,202.6004146579653,130551,5855,136406,1875,92160,15,13,2,0,17,2,13,0,13,13,0,105.3141900524497,12.199473159853369,8.00158862164244,2,191.3745862361975,,
sympy__sympy-13798,sympy/sympy,unresolved,review,Submitted,unverified,True,198.5358192678541,152336,9734,162070,5837,108544,14,13,1,0,18,2,13,0,13,13,0,134.20444230595604,1.739894786849618,4.002182627096772,1,189.64455792680383,,
sympy__sympy-13798,sympy/sympy,unresolved,revision,Submitted,,True,156.36444329516962,137459,7297,144756,2536,99584,10,10,0,0,13,2,10,0,10,10,0,120.35481105791405,0,0,,148.76366252079606,,
sympy__sympy-13798,sympy/sympy,unresolved,final_review,Submitted,unverified,True,251.5571022639051,258972,8375,267347,3396,206848,21,15,6,0,18,5,15,0,15,15,0,163.08470507711172,21.688574278727174,24.004585156217217,6,244.94022798305377,,
sympy__sympy-13852,sympy/sympy,unresolved,analysis,Submitted,,True,255.84073451999575,185255,10164,195419,5651,139520,21,17,4,0,25,2,17,0,17,17,0,161.3636100916192,23.31748291477561,20.00259644119069,4,249.4112040041946,,
sympy__sympy-13852,sympy/sympy,unresolved,implementation,Submitted,,True,811.845913277939,1158398,26245,1184643,16799,1041152,39,39,0,0,56,2,38,0,39,39,0,702.5420973761939,0,0,,805.2463635927998,,
sympy__sympy-13852,sympy/sympy,unresolved,review,PhaseTimeout,unverified,True,110.9343094592914,20245,1447,21692,352,9472,5,4,1,0,6,1,4,0,4,4,0,75.2586700185202,14.725561315193772,0,,,,1
sympy__sympy-13852,sympy/sympy,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13852,sympy/sympy,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13877,sympy/sympy,resolved,analysis,Submitted,,True,286.7981732203625,305754,11261,317015,5122,246528,19,19,0,0,24,2,19,0,19,19,0,226.93372936313972,0,0,,280.04319498082623,,
sympy__sympy-13877,sympy/sympy,resolved,implementation,Submitted,,True,195.3688629991375,107699,3172,110871,832,82176,22,13,9,0,13,2,12,0,13,13,0,94.66460278071463,36.63467483688146,36.00560009945184,9,188.78204929688945,,
sympy__sympy-13877,sympy/sympy,resolved,review,Submitted,unverified,True,458.9313058690168,520751,22712,543463,10699,433152,26,22,4,0,30,8,22,0,22,22,0,336.5032047163695,14.927112754900008,16.002599882893264,3,453.03523678099737,1,
sympy__sympy-13877,sympy/sympy,resolved,revision,Submitted,,True,129.760503759142,123855,4491,128346,1907,90880,10,10,0,0,15,2,10,0,10,10,0,86.67066856659949,0,0,,123.7150648208335,,
sympy__sympy-13877,sympy/sympy,resolved,final_review,PhaseTimeout,unverified,True,96.18554491410032,61150,1786,62936,362,35072,6,5,1,0,7,1,5,0,5,5,0,43.49745256546885,14.588813313748688,0,,,,1
sympy__sympy-13878,sympy/sympy,resolved,analysis,Submitted,,True,265.8079501269385,124669,5910,130579,1132,86784,14,14,0,0,30,2,14,0,14,14,0,108.09627845417708,0,0,,259.70134801696986,,
sympy__sympy-13878,sympy/sympy,resolved,implementation,PhaseTimeout,,True,924.4909866629168,1495921,24917,1520838,13043,1377536,51,45,6,0,63,1,43,0,45,45,0,581.2966766357422,30.510432665236294,20.003731805831194,5,,,1
sympy__sympy-13878,sympy/sympy,resolved,review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13878,sympy/sympy,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13878,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-13974,sympy/sympy,resolved,analysis,Submitted,,True,304.39883921993896,280833,11814,292647,1703,227584,20,20,0,0,27,0,18,0,20,20,0,236.50093340687454,0,0,,297.5851399921812,,
sympy__sympy-13974,sympy/sympy,resolved,implementation,Submitted,,True,560.5887359278277,762370,22038,784408,15075,675328,35,31,4,0,36,2,29,0,31,31,0,461.21380167780444,11.594869230873883,16.002564545720816,4,553.3246369031258,,
sympy__sympy-13974,sympy/sympy,resolved,review,Submitted,unverified,True,261.0037682307884,251517,11546,263063,5686,193536,20,18,2,0,23,2,17,0,18,18,0,197.66721168812364,4.622271948959678,8.00204079085961,2,253.9558683168143,,
sympy__sympy-13974,sympy/sympy,resolved,revision,PhaseTimeout,,True,35.600160961039364,10241,811,11052,532,0,2,1,0,1,2,0,1,0,1,1,0,10.204258975572884,0,0,,,,
sympy__sympy-13974,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-14248,sympy/sympy,unresolved,analysis,Submitted,,True,353.09720236994326,165238,7430,172668,2755,127744,23,19,4,0,28,2,18,0,19,19,0,195.9055543700233,79.99084030184895,16.003149377182126,3,346.3629367193207,1,
sympy__sympy-14248,sympy/sympy,unresolved,implementation,Submitted,,True,658.5217520701699,994741,24818,1019559,11648,901376,45,43,2,0,58,2,40,0,43,43,0,498.71046614740044,3.9963144371286035,8.001211582683027,2,651.4808408413082,,
sympy__sympy-14248,sympy/sympy,unresolved,review,PhaseTimeout,unverified,True,166.67004926363006,125511,8164,133675,4865,87040,13,12,1,0,13,1,12,0,12,12,0,127.74105319054797,1.7555713462643325,0,,,,1
sympy__sympy-14248,sympy/sympy,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-14248,sympy/sympy,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-14711,sympy/sympy,resolved,analysis,Submitted,,True,232.03274374222383,138473,4170,142643,1138,106752,23,16,7,0,29,2,16,0,16,16,0,115.24325887160376,15.8334492854774,28.00671669561416,7,224.14572487818077,,
sympy__sympy-14711,sympy/sympy,resolved,implementation,Submitted,,True,172.3881985633634,186513,5204,191717,1364,150784,16,16,0,0,17,2,16,0,16,16,0,115.3733500004746,0,0,,165.51322918292135,,
sympy__sympy-14711,sympy/sympy,resolved,review,Submitted,unverified,True,217.32337074307725,179488,10784,190272,6110,128256,14,13,1,0,20,2,13,0,13,13,0,154.21573088830337,1.3533966690301895,4.00070830527693,1,210.94456562772393,,
sympy__sympy-14711,sympy/sympy,resolved,revision,Submitted,,True,173.7903970759362,134524,4055,138579,1222,98048,15,11,4,0,14,2,11,0,11,11,0,96.09844806417823,15.578753211069852,16.00270399916917,4,166.93234338331968,,
sympy__sympy-14711,sympy/sympy,resolved,final_review,Submitted,unverified,True,124.48056076280773,107728,5321,113049,1634,75008,11,8,3,0,10,3,8,0,8,8,0,76.40397792169824,6.157452867832035,12.001942249014974,3,117.51335089700297,,
sympy__sympy-15349,sympy/sympy,resolved,analysis,Submitted,,True,293.5150235639885,240861,13285,254146,4135,188672,20,19,1,0,25,0,17,0,19,19,0,222.23870734218508,7.390753363259137,4.000650122761726,,287.84034691983834,1,
sympy__sympy-15349,sympy/sympy,resolved,implementation,Submitted,,True,277.3892862307839,234223,7977,242200,4415,196352,26,18,8,0,24,2,17,0,18,18,0,170.61342392722145,17.675018561072648,40.00534480204806,8,270.01874958211556,,
sympy__sympy-15349,sympy/sympy,resolved,review,Submitted,request_changes,True,264.53621993632987,196542,11091,207633,6411,149760,18,15,3,0,18,2,15,0,15,15,0,190.54766743304208,18.108409784268588,12.002143308520317,3,257.11023150291294,,
sympy__sympy-15349,sympy/sympy,resolved,revision,Submitted,,True,82.9397671399638,77965,4602,82567,1693,54272,7,7,0,0,10,2,7,0,7,7,0,59.43697617482394,0,0,,76.73573669604957,,
sympy__sympy-15349,sympy/sympy,resolved,final_review,Submitted,request_changes,True,137.4131414941512,128884,5727,134611,1944,92160,9,9,0,0,12,2,9,0,9,9,0,110.31827072519809,0,0,,131.20585649972782,,
sympy__sympy-15599,sympy/sympy,resolved,analysis,ReadOnlyViolation,,True,423.2869280562736,368042,14311,382353,6000,309504,37,29,8,0,29,0,26,0,29,29,0,312.05763587960973,16.584307328797877,36.00485614081845,8,416.94190146401525,,
sympy__sympy-15599,sympy/sympy,resolved,implementation,PhaseTimeout,,True,767.6595841608942,1075244,40795,1116039,32041,950784,51,37,14,0,38,1,36,0,37,37,0,571.032243039459,54.30030654696748,60.01111038122326,13,,,1
sympy__sympy-15599,sympy/sympy,resolved,review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-15599,sympy/sympy,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-15599,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-15809,sympy/sympy,resolved,analysis,Submitted,,True,274.99298950703815,178868,3767,182635,862,133120,28,16,12,0,21,2,16,0,16,16,0,145.89322485541925,22.12195066269487,68.00708666071296,12,269.14021338615566,,
