instance_id,repo,batch_id,attempt,artifact_dir,selected,interrupted,cost_group,outcome,started,finished,elapsed_seconds,generation_status,patch_chars,generation_trace_seconds,generation_network_none,evaluation_network_none,detailed_eval_report,patch_applied,hard_budget_error,residual_seconds,infra_failure,infra_failure_reason,tests_status_available,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,patch_sha256,implementation_patch_available,final_equals_implementation,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,finish_tool_calls,error_RateLimitError,all_roles_completed,error_Timeout,finish_stop,error_BadGatewayError,harness_logged_patch_applied,eval_exception_category,finish_length
instance_ansible__ansible-949c503f2ef4b2c5d668af0492a5c0db1ab86140-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-949c503f2ef4b2c5d668af0492a5c0db1ab86140-v0f01c69f1e2528b935359cfe578530722bca2c59__a1,True,False,selected,unresolved,2026-09-20T14:37:40.650038+00:00,2026-09-20T14:58:20.774229+00:00,1240.124191,completed_with_role_failures,8778,1205.8816073853523,4,1,True,True,False,34.242583614647856,False,,True,3,1,66,0,a0917a881024e6abf46fb527969093f14b96f5f82f09b499c8c9c36955aa59c9,True,True,1676749,35634,1712383,18284,1564416,79,63,16,0,92,5,56,0,63,63,0,935.3594738757238,65.84243997791782,96.01547559071332,63,15,False,1,,,,,
instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86__a1,False,False,superseded_original,empty_patch,2026-09-20T14:58:20.793574+00:00,2026-09-20T15:18:42.920498+00:00,1222.126924,completed_with_role_failures,0,1204.0095213302411,4,0,False,False,True,18.117402669758803,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,65661,1310,66971,186,49664,53,10,43,0,15,1,8,0,10,10,0,56.282765925396234,95.45631280355155,948.02766365977,10,43,False,,,,,,
instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86__a1,False,False,superseded_original,empty_patch,2026-09-20T15:18:42.923907+00:00,2026-09-20T15:39:01.035774+00:00,1218.111867,completed_with_role_failures,0,1204.1943679917604,6,0,False,False,True,13.917499008239702,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,91.04720499878749,1028.0247337478213,,46,False,,,,,,
instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,False,False,superseded_original,empty_patch,2026-09-20T15:39:01.039153+00:00,2026-09-20T15:59:19.148983+00:00,1218.10983,completed_with_role_failures,0,1204.1872997558676,6,0,False,False,True,13.922530244132531,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,44,0,44,0,0,0,0,0,0,0,0,0,141.85312883881852,1004.0232424130663,,42,False,,,2,,,
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59__a1,False,False,superseded_original,empty_patch,2026-09-20T15:59:19.152594+00:00,2026-09-20T16:19:37.264755+00:00,1218.112161,completed_with_role_failures,0,1204.2522019119933,6,0,False,False,True,13.85995908800669,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,72.15220934757963,1060.026037425734,,47,False,,,,,,
instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86__a1,False,False,superseded_original,empty_patch,2026-09-20T16:19:37.268298+00:00,2026-09-20T16:39:57.381878+00:00,1220.11358,completed_with_role_failures,0,1204.2619576510042,6,0,False,False,True,15.851622348995761,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,61.39010876324028,1060.025174446404,,47,False,,,,,,
instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59__a1,False,False,superseded_original,empty_patch,2026-09-20T16:39:57.385576+00:00,2026-09-20T17:00:17.503751+00:00,1220.118175,completed_with_role_failures,0,1204.1714008566923,6,0,False,False,True,15.94677414330772,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,35.902399928774685,1060.0327334376052,,47,False,,,,,,
instance_ansible__ansible-a7d2a4e03209cff1e97e59fd54bb2b05fdbdbec6-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-a7d2a4e03209cff1e97e59fd54bb2b05fdbdbec6-v0f01c69f1e2528b935359cfe578530722bca2c59__a1,False,False,superseded_original,empty_patch,2026-09-20T17:00:17.507495+00:00,2026-09-20T17:20:35.621885+00:00,1218.11439,completed_with_role_failures,0,1204.1865161173046,6,0,False,False,True,13.927873882695394,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,37.30012543965131,1060.0267252475023,,47,False,,,,,,
instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59__a1,False,False,superseded_original,empty_patch,2026-09-20T17:20:35.625786+00:00,2026-09-20T17:40:55.739819+00:00,1220.114033,completed_with_role_failures,0,1204.614765778184,6,0,False,False,True,15.499267221816126,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,40.67096409294754,1060.0256542759016,,47,False,,,,,,
instance_ansible__ansible-b6290e1d156af608bd79118d209a64a051c55001-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-b6290e1d156af608bd79118d209a64a051c55001-v390e508d27db7a51eece36bb6d9698b63a5b638a__a1,False,False,superseded_original,empty_patch,2026-09-20T17:40:55.743693+00:00,2026-09-20T18:01:15.860932+00:00,1220.117239,completed_with_role_failures,0,1204.581614128314,6,0,False,False,True,15.535624871685968,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,44.07949337223545,1060.0261634616181,,47,False,,,,,,
instance_ansible__ansible-b748edea457a4576847a10275678127895d2f02f-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-b748edea457a4576847a10275678127895d2f02f-v1055803c3a812189a1133297f7f5468579283f86__a1,False,False,superseded_original,empty_patch,2026-09-20T18:01:15.866104+00:00,2026-09-20T18:21:36.006511+00:00,1220.140407,completed_with_role_failures,0,1204.270402744878,6,0,False,False,True,15.870004255122012,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,33.060301528312266,1060.0261064120568,,47,False,,,,,,
instance_ansible__ansible-b8025ac160146319d2b875be3366b60c852dd35d-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-b8025ac160146319d2b875be3366b60c852dd35d-v0f01c69f1e2528b935359cfe578530722bca2c59__a1,False,False,superseded_original,empty_patch,2026-09-20T18:21:36.010451+00:00,2026-09-20T18:41:54.135351+00:00,1218.1249,completed_with_role_failures,0,1204.2861826620065,6,0,False,False,True,13.838717337993558,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,40.396848485805094,1060.0258492003195,,47,False,,,,,,
instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,False,False,superseded_original,empty_patch,2026-09-20T18:41:54.139335+00:00,2026-09-20T19:02:14.251503+00:00,1220.112168,completed_with_role_failures,0,1204.324676639866,6,0,False,False,True,15.787491360134027,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,28.205723125021905,1120.0268237134442,,48,False,,,,,,
instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2__a1,False,False,superseded_original,empty_patch,2026-09-20T19:02:14.255791+00:00,2026-09-20T19:22:34.384358+00:00,1220.128567,completed_with_role_failures,0,1204.346327454783,6,0,False,False,True,15.782239545216953,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,28.925507008098066,1120.0269636702724,,48,False,,,,,,
instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86__a1,False,False,superseded_original,empty_patch,2026-09-20T19:22:34.388739+00:00,2026-09-20T19:42:54.513672+00:00,1220.124933,completed_with_role_failures,0,1204.281257929746,6,0,False,False,True,15.843675070253994,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,33.55355171021074,1060.0314440932125,,47,False,,,,,,
instance_ansible__ansible-c1f2df47538b884a43320f53e787197793b105e8-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-c1f2df47538b884a43320f53e787197793b105e8-v906c969b551b346ef54a2c0b41e04f632b7b73c2__a1,False,False,superseded_original,empty_patch,2026-09-20T19:42:54.518077+00:00,2026-09-20T20:03:14.651649+00:00,1220.133572,completed_with_role_failures,0,1204.5624037510715,6,0,False,False,True,15.571168248928416,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,43.73929088655859,1060.028714036569,,47,False,,,,,,
instance_ansible__ansible-c616e54a6e23fa5616a1d56d243f69576164ef9b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-c616e54a6e23fa5616a1d56d243f69576164ef9b-v1055803c3a812189a1133297f7f5468579283f86__a1,False,False,superseded_original,empty_patch,2026-09-20T20:03:14.656294+00:00,2026-09-20T20:23:34.777609+00:00,1220.121315,completed_with_role_failures,0,1204.7794123939238,6,0,False,False,True,15.341902606076246,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,36.155603697523475,1060.026486185845,,47,False,,,,,,
instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,False,False,superseded_original,empty_patch,2026-09-20T20:23:34.782066+00:00,2026-09-20T20:43:52.906474+00:00,1218.124408,completed_with_role_failures,0,1203.789175774902,6,0,False,False,True,14.335232225097798,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,28.11360901547596,1060.0254418547265,,47,False,,,,,,
instance_ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,False,False,superseded_original,empty_patch,2026-09-20T20:43:52.910981+00:00,2026-09-20T21:04:13.039682+00:00,1220.128701,completed_with_role_failures,0,1204.2877188296989,6,0,False,False,True,15.840982170301231,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,37.244961462914944,1060.0266852560453,,47,False,,,,,,
instance_ansible__ansible-d33bedc48fdd933b5abd65a77c081876298e2f07-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-d33bedc48fdd933b5abd65a77c081876298e2f07-v0f01c69f1e2528b935359cfe578530722bca2c59__a1,False,False,superseded_original,empty_patch,2026-09-20T21:04:13.044188+00:00,2026-09-20T21:24:33.162325+00:00,1220.118137,completed_with_role_failures,0,1204.3504765937105,6,0,False,False,True,15.767660406289451,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,28.610813952516764,1060.0261530657299,,47,False,,,,,,
instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad__a1,False,False,superseded_original,empty_patch,2026-09-20T21:24:33.166798+00:00,2026-09-20T21:44:53.285098+00:00,1220.1183,completed_with_role_failures,0,1204.2283407459036,6,0,False,False,True,15.889959254096539,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,38.377876177895814,1060.0254870541394,,47,False,,,,,,
instance_ansible__ansible-d6d2251929c84c3aa883bad7db0f19cc9ff0339e-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-d6d2251929c84c3aa883bad7db0f19cc9ff0339e-v30a923fb5c164d6cd18280c02422f75e611e8fb2__a1,False,False,superseded_original,empty_patch,2026-09-20T21:44:53.289496+00:00,2026-09-20T22:05:13.426611+00:00,1220.137115,completed_with_role_failures,0,1204.3224447341636,6,0,False,False,True,15.814670265836412,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,32.84026434784755,1060.028916054871,,47,False,,,,,,
instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,False,False,superseded_original,empty_patch,2026-09-20T22:05:13.431784+00:00,2026-09-20T22:25:33.550149+00:00,1220.118365,completed_with_role_failures,0,1204.262927342672,6,0,False,False,True,15.855437657328139,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,32.23324294388294,1060.0265623410232,,47,False,,,,,,
instance_ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8-v1055803c3a812189a1133297f7f5468579283f86__a1,False,False,superseded_original,empty_patch,2026-09-20T22:25:33.554890+00:00,2026-09-20T22:45:53.674932+00:00,1220.120042,completed_with_role_failures,0,1204.2547421930358,6,0,False,False,True,15.86529980696423,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,33.417608360759914,1060.0256430162117,,47,False,,,,,,
instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,False,False,superseded_original,empty_patch,2026-09-20T22:45:53.679740+00:00,2026-09-20T23:06:13.804797+00:00,1220.125057,completed_with_role_failures,0,1204.2908628522418,6,0,False,False,True,15.834194147758126,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,38.13444205094129,1060.027929127682,,47,False,,,,,,
instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2__a1,False,False,superseded_original,empty_patch,2026-09-20T23:06:13.809375+00:00,2026-09-20T23:26:33.921629+00:00,1220.112254,completed_with_role_failures,0,1204.2362985061482,6,0,False,False,True,15.875955493851734,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,25.62324327090755,1120.027333878912,,48,False,,,,,,
instance_ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263-v1055803c3a812189a1133297f7f5468579283f86__a1,False,False,superseded_original,empty_patch,2026-09-20T23:26:33.926188+00:00,2026-09-20T23:46:50.038833+00:00,1216.112645,completed_with_role_failures,0,1200.7046386590227,6,0,False,False,True,15.408006340977181,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,29.98389205848798,1060.026772633195,,47,False,,,,,,
instance_ansible__ansible-e40889e7112ae00a21a2c74312b330e67a766cc0-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_ansible__ansible-e40889e7112ae00a21a2c74312b330e67a766cc0-v1055803c3a812189a1133297f7f5468579283f86__a1,False,False,superseded_original,unresolved,2026-09-20T23:46:50.043694+00:00,2026-09-21T00:07:42.188563+00:00,1252.144869,completed_with_role_failures,23302,1205.0383274941705,6,1,True,True,True,47.106541505829455,False,,True,0,18,191,0,7145f7cc546442af5488d47cd2fa09fb95e4c83e926c9aa388ff732adae93c88,True,False,731746,43357,775103,32995,657920,55,22,33,0,34,2,19,0,22,22,0,328.62904908694327,31.537286102306098,756.0196691742167,22,33,False,,,,,,
