instance_id,repo,batch_id,attempt,selected,interrupted,outcome,phase,phase_started,exit_status,verdict,observed_phase_seconds,mini_version,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,error_RateLimitError,finish_tool_calls,error_Timeout,finish_stop,error_BadGatewayError,finish_length
instance_ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34-v6382ea168a93d80a64aab1fbd8c4f02dc5ada5bf,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,503.70822521904483,2.4.6,530438,21753,552191,10832,483840,24,22,2,0,35,2,22,0,22,22,0,456.4068831349723,10.912500498816371,8.001432619988918,2,22,,,,
instance_ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34-v6382ea168a93d80a64aab1fbd8c4f02dc5ada5bf,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,Submitted,unverified,311.4762873039581,2.4.6,162547,8755,171302,4193,123904,13,13,0,0,18,2,13,0,13,13,0,291.4514024122618,0,0,,13,,,,
instance_ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34-v6382ea168a93d80a64aab1fbd8c4f02dc5ada5bf,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,True,PhaseTimeout,,45.82063884893432,2.4.6,13226,804,14030,623,0,2,1,1,0,2,0,1,0,1,1,0,19.295248245820403,16.507863732986152,0,,1,1,,,
instance_ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34-v6382ea168a93d80a64aab1fbd8c4f02dc5ada5bf,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,391.3759218691848,2.4.6,182204,6371,188575,2313,154368,19,16,3,0,23,3,15,0,16,16,0,330.19232578156516,27.417847751174122,12.001984084956348,3,15,,1,,
instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,PhaseTimeout,,797.1911848061718,2.4.6,1007471,32240,1039711,24573,940800,35,30,4,1,43,1,27,0,30,30,0,634.6402144995518,60.52050349023193,16.00268547097221,3,30,,,1,
instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,353.3072740379721,2.4.6,108370,7009,115379,3195,82432,17,12,5,0,17,2,11,0,12,12,0,286.0894637950696,26.406959913671017,20.003619866911322,5,12,,,,
instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,621.3816537307575,2.4.6,401313,19363,420676,13597,356864,26,19,7,0,26,2,18,0,19,19,0,354.35808790661395,120.68657753011212,72.0054771550931,6,19,,,1,
instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,True,PhaseTimeout,unverified,181.3508246410638,2.4.6,105908,7024,112932,2396,83200,12,9,3,0,13,1,9,0,9,9,0,94.09271314786747,17.91916898312047,8.00134448101744,2,9,1,,,
instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-4c5ce5a1a9e79a845aff4978cfeb72a0d4ecf7d6-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,236.01357085816562,2.4.6,180875,6542,187417,2050,154880,16,15,1,0,27,2,13,0,15,15,0,205.52956798812374,3.888704806100577,4.001770358067006,1,15,,,,
instance_ansible__ansible-4c5ce5a1a9e79a845aff4978cfeb72a0d4ecf7d6-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,803.6361635420471,2.4.6,1824168,32045,1856213,15322,1743104,61,46,15,0,62,2,42,0,46,46,0,601.0746772037819,97.06131951138377,60.013706638943404,15,46,,,,
instance_ansible__ansible-4c5ce5a1a9e79a845aff4978cfeb72a0d4ecf7d6-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,PhaseTimeout,unverified,144.26573572587222,2.4.6,97011,6146,103157,2116,77056,10,9,1,0,15,2,9,0,9,9,0,113.80397458327934,8.088049121201038,4.000706871971488,1,9,,,,
instance_ansible__ansible-4c5ce5a1a9e79a845aff4978cfeb72a0d4ecf7d6-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-4c5ce5a1a9e79a845aff4978cfeb72a0d4ecf7d6-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d-v7eee2454f617569fd6889f2211f75bc02a35f9f8,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,241.54829060472548,2.4.6,115209,6412,121621,3626,93696,18,13,5,0,19,2,12,0,13,13,0,169.0457793502137,17.577256800606847,36.00332081131637,5,13,,,,
instance_ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d-v7eee2454f617569fd6889f2211f75bc02a35f9f8,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,471.5793660529889,2.4.6,455472,32635,488107,27061,398848,22,16,6,0,26,2,15,0,16,16,0,367.9825229695998,57.65817098971456,24.00404745293781,6,16,,,,
instance_ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d-v7eee2454f617569fd6889f2211f75bc02a35f9f8,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,True,Submitted,unverified,222.91946121491492,2.4.6,142242,5844,148086,1572,105728,22,13,9,0,16,2,12,0,13,13,0,127.20874494034797,39.59647278673947,40.005584691651165,9,13,,,,
instance_ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d-v7eee2454f617569fd6889f2211f75bc02a35f9f8,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,True,Submitted,,162.4655966036953,2.4.6,205699,8155,213854,3261,178176,14,12,2,0,17,2,11,0,12,12,0,119.77489479305223,18.116260792594403,8.001430539414287,2,12,,,,
instance_ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d-v7eee2454f617569fd6889f2211f75bc02a35f9f8,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,True,PhaseTimeout,unverified,70.31463765027002,2.4.6,37265,666,37931,154,23808,7,3,4,0,4,1,3,0,3,3,0,28.32692715805024,18.14246026193723,12.001876837108284,3,3,1,,,
instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,247.92212285799906,2.4.6,91906,7832,99738,4933,73728,21,12,9,0,20,2,11,0,12,12,0,118.6693811765872,30.25575049733743,80.00599787803367,9,12,,,,
instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,557.6801460590214,2.4.6,636007,20588,656595,12300,590592,35,29,6,0,40,2,24,0,29,29,0,438.29271816276014,62.59123670682311,24.004135387483984,5,29,,,1,
instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,True,Submitted,unverified,267.47426399588585,2.4.6,265869,10241,276110,4923,237824,28,18,10,0,26,2,17,0,18,18,0,160.4585704728961,28.739439092576504,56.00660021882504,10,18,,,,
instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,True,PhaseTimeout,,107.58546550478786,2.4.6,95609,5112,100721,3120,76544,9,7,2,0,11,1,6,0,7,7,0,80.23451089859009,7.500008780974895,4.0006974851712584,1,7,1,,,
instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,220.56126177916303,2.4.6,172548,7265,179813,4010,141568,25,16,9,0,26,2,15,0,16,16,0,137.16105929296464,18.334376700222492,40.005573872011155,9,16,,,,
instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,281.74248845037073,2.4.6,223780,7823,231603,3173,198400,23,18,5,0,23,2,17,0,18,18,0,222.40982834575698,17.494021544232965,20.006581236608326,5,18,,,,
instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,True,Submitted,unverified,197.904111830052,2.4.6,77612,5874,83486,2343,58880,14,9,5,0,14,2,9,0,9,9,0,123.21660271473229,38.81579766375944,20.00317351380363,5,9,,,,
instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,True,Submitted,,161.8967490750365,2.4.6,119630,8287,127917,4096,98560,11,9,2,0,15,2,8,0,9,9,0,131.9053758578375,5.954273152630776,8.001387188676745,2,9,,,,
instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,True,Submitted,unverified,95.36232364410535,2.4.6,78390,2518,80908,400,60160,8,6,2,0,8,2,6,0,6,6,0,50.72790881758556,24.661728462204337,8.002050180919468,1,6,,,1,
instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,334.22626333497465,2.4.6,241746,9467,251213,6300,212480,24,16,8,0,22,2,16,0,16,16,0,214.3064414872788,65.97802192298695,32.00536631653085,8,16,,,,
instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,578.4013896598481,2.4.6,914069,21198,935267,12629,855808,48,31,17,0,44,2,27,0,31,31,0,378.13759945333004,78.050370530691,84.01204124325886,17,31,,,,
instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,True,Submitted,unverified,265.0570957371965,2.4.6,353257,9995,363252,4579,317952,21,19,2,0,25,2,18,0,19,19,0,225.031235053204,4.713209602981806,8.001326913014054,2,19,,,,
instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-5e369604e1930b1a2e071fecd7ec5276ebd12cb1-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,246.93743656529114,2.4.6,165448,4669,170117,1575,139776,21,14,7,0,22,2,13,0,14,14,0,164.018962176051,32.541897715535015,32.00463416054845,7,14,,,,
instance_ansible__ansible-5e369604e1930b1a2e071fecd7ec5276ebd12cb1-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,721.898981758859,2.4.6,1290367,23694,1314061,12004,1181440,50,41,9,0,59,2,38,0,41,41,0,549.7201946997084,77.15691209072247,40.00667455047369,9,41,,,,
instance_ansible__ansible-5e369604e1930b1a2e071fecd7ec5276ebd12cb1-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,True,PhaseTimeout,unverified,213.96208581188694,2.4.6,220590,12166,232756,7440,192768,16,14,2,0,20,2,14,0,14,14,0,169.66512670414522,15.775593533180654,4.000686705112457,1,14,1,,,
instance_ansible__ansible-5e369604e1930b1a2e071fecd7ec5276ebd12cb1-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-5e369604e1930b1a2e071fecd7ec5276ebd12cb1-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-5e88cd9972f10b66dd97e1ee684c910c6a2dd25e-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,236.7819552733563,2.4.6,254873,8538,263411,4529,223744,24,18,6,0,29,2,18,0,18,18,0,164.02069175662473,22.779585890471935,24.004458046518266,6,18,,,,
instance_ansible__ansible-5e88cd9972f10b66dd97e1ee684c910c6a2dd25e-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,313.1310894889757,2.4.6,397497,14345,411842,4085,359680,26,20,6,0,26,2,18,0,20,20,0,241.98931875964627,16.36819576472044,28.004579842090607,6,19,,1,,
instance_ansible__ansible-5e88cd9972f10b66dd97e1ee684c910c6a2dd25e-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,Submitted,request_changes,210.78447519335896,2.4.6,221138,12410,233548,5698,180992,17,15,2,0,23,2,14,0,15,15,0,167.81212815269828,10.45808556675911,8.00130545347929,2,15,,,,
instance_ansible__ansible-5e88cd9972f10b66dd97e1ee684c910c6a2dd25e-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,True,Submitted,,256.51431056065485,2.4.6,349905,8910,358815,4398,315136,23,16,7,0,25,2,15,0,16,16,0,177.18903685640544,25.54291518777609,28.004854043014348,7,16,,,,
instance_ansible__ansible-5e88cd9972f10b66dd97e1ee684c910c6a2dd25e-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,True,PhaseTimeout,unverified,132.86245630914345,2.4.6,174877,6995,181872,2022,146688,10,9,1,0,12,1,9,0,9,9,0,103.80613734340295,10.843676405027509,0,,9,1,,,
instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,257.13569218758494,2.4.6,181904,10213,192117,6651,150784,19,13,6,0,22,2,12,0,13,13,0,140.9478725194931,22.736786308698356,68.00382530409843,6,13,,,,
instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,558.3965508262627,2.4.6,348622,21931,370553,14590,307200,27,16,11,0,26,2,16,0,16,16,0,258.54574790084735,222.4413214600645,52.00712888967246,9,16,,,2,
instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,Submitted,unverified,313.38836166169494,2.4.6,380700,18442,399142,9325,336640,25,19,6,0,28,4,17,0,19,19,0,232.42589156283066,34.99773954087868,24.00389749277383,6,19,,,,
instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,True,TaskBudgetExhausted,,46.81873917905614,2.4.6,42897,1967,44864,189,26624,4,3,1,0,4,1,3,0,3,3,0,26.52869279589504,9.181321039795876,0,1,3,,,,
instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,239.2215482960455,2.4.6,254898,9944,264842,5486,225024,24,20,4,0,39,2,20,0,20,20,0,180.43656291626394,15.812121776863933,16.002895828336477,4,20,,,,
instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,811.8980050426908,2.4.6,1262336,23423,1285759,10350,1188864,60,41,19,0,64,2,34,0,41,41,0,550.8349185343832,124.03994384827092,84.01533470628783,19,41,,,,
instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,True,Submitted,unverified,121.75028573395684,2.4.6,70808,7404,78212,3483,51200,10,7,3,0,10,2,7,0,7,7,0,91.38839515438303,5.540202903095633,12.00190993398428,3,7,,,,
instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,True,PhaseTimeout,,7.900374343153089,2.4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,230.37868422688916,2.4.6,159095,7953,167048,4392,124672,14,14,0,0,26,2,14,0,14,14,0,205.09485725779086,0,0,,14,,,,
instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,829.2984519568272,2.4.6,1223808,15937,1239745,7889,1161984,61,45,16,0,51,3,41,0,45,45,0,572.9925676584244,123.53693842189386,68.01104054134339,16,45,,,,
instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,PhaseTimeout,unverified,125.06860991986468,2.4.6,107213,6282,113495,3287,88064,12,11,1,0,17,2,11,0,11,11,0,96.37540868995711,7.009962604381144,0,,11,1,,,
instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
